University,Faculty,Department,"Title, Name and Surname"
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Elif Akyuz Ertunc
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Elvan Yildirim Canbolat
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Emel Bozkurt
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Emel Oztas
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,"Tekstil, Giyim, Ayakkabi Ve Deri Bolumu",Ogretim Gorevlisi Emine Nabioglu
Gaziantep Universitesi,Rektorluk,,Ogretim Gorevlisi Emine Soyyigit
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Emrah Atesli
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Seyahat, Turizm Ve Eglence Hizmetleri Bolumu",Ogretim Gorevlisi Emre Aksu
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Pazarlama Ve Reklamcilik Bolumu,Ogretim Gorevlisi Emre Gedikoglu
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Ercan Kotan
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Ogretim Gorevlisi Ercan Uygun
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Ercan Yucel
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Erdal Boran
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Motorlu Araclar Ve Ulastirma Teknolojileri Bolumu,Ogretim Gorevlisi Erdal Ozturk
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Bilgisayar Kullanimi Bolumu,Ogretim Gorevlisi Ergin Ozgur
Gaziantep Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Ogretim Gorevlisi Erinc Evrensel
Gaziantep Universitesi,Islahiye Meslek Yuksekokulu,Insaat Bolumu,Ogretim Gorevlisi Erkan Alkan
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Erkan Bulbul
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Bilgisayar Kullanimi Bolumu,Ogretim Gorevlisi Erkan Ozdemir
Gaziantep Universitesi,Islahiye Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Ersin Yildirimer
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Esin Dedemoglu
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Cocuk Bakimi Ve Genclik Hizmetleri Bolumu,Ogretim Gorevlisi Esra Yel
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Seyahat, Turizm Ve Eglence Hizmetleri Bolumu",Ogretim Gorevlisi Eyup Atilgan
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Eyup Caki
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Eyyup Akil
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Muzigi Bolumu,Ogretim Gorevlisi Fahri Cepik
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Fatih Tamer
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Ogretim Gorevlisi Fatime Meric
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Halk Oyunlari Bolumu,Ogretim Gorevlisi Fatma Kizik
Gaziantep Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Ogretim Gorevlisi Fatma Berva Kucuksucu
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Fatma Gaye Ayrancioglu
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,"Tekstil, Giyim, Ayakkabi Ve Deri Bolumu",Ogretim Gorevlisi Fatma Nur Yaman
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Fatma Tulay Devecioglu
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Fatma Tulin Koker
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Ferhat Kesgin
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Feride Bal
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Filiz Bekem Ozaslan
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Galip Tonuc
Gaziantep Universitesi,Guzel Sanatlar Fakultesi,Film Tasarimi Ve Yonetimi Bolumu,Ogretim Gorevlisi Gamze Damgaci
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Gizem Keken
Gaziantep Universitesi,Islahiye Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Ogretim Gorevlisi Gokce Tutunculer
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Gokhan Bulbul
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Gul Senem Bardakci
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Gulden Ozbay
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Ses Egitimi Bolumu,Ogretim Gorevlisi Gulgun Colak
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Hukuk Bolumu,Ogretim Gorevlisi Gulsum Gunbala Durhan
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Ogretim Gorevlisi Gun Abdurrahman Akin
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Saglik Bakim Hizmetleri Bolumu,Ogretim Gorevlisi Hacer Baser
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Haci Celik
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Terapi Ve Rehabilitasyon Bolumu,Ogretim Gorevlisi Hafiza Gozen
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Ses Egitimi Bolumu,Ogretim Gorevlisi Hakan Tatyuz
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi (unvan:docent) Halil Ibrahim Karakan
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Halil Ugur Aytekin
Gaziantep Universitesi,Islahiye Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Halim Gok
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Ogretim Gorevlisi Halit Ufacik
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Ses Egitimi Bolumu,Ogretim Gorevlisi Hamdi Hikmet Gecin
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Harun Kokoglu
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi Harun Cengiz Karayakupoglu
Gaziantep Universitesi,Rektorluk,,Ogretim Gorevlisi Harun Furkan Yagbasan
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Hasan El Muhammed
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Ogretim Gorevlisi Hasan Ozsincan
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Hasan Sacikara
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Muzigi Bolumu,Ogretim Gorevlisi Hasan Tipi
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Hasan Enis Tamamoglu
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Hukuk Bolumu,Ogretim Gorevlisi Hasan Fehmi Gidergelmez
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Hatice Kubra Canpolat
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Hayriye Tasci
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Finans Bankacilik Ve Sigortacilik Bolumu,Ogretim Gorevlisi Hidayet Kilic
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,,Ogretim Gorevlisi Hong Yu Connie Au
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Cocuk Bakimi Ve Genclik Hizmetleri Bolumu,Ogretim Gorevlisi Hulya Dirlik
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Hulya Hengirmen
Gaziantep Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Ogretim Gorevlisi Huseyin Deniz
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Huseyin Kaynak
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Huseyin Muratoglu
Gaziantep Universitesi,Afrin Egitim Fakultesi,Temel Egitim Bolumu,Ogretim Gorevlisi Ibrahim Maamo
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi Ibrahim Demir
Gaziantep Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Ogretim Gorevlisi Iskender Calman
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Ogretim Gorevlisi Ismail Karali
Gaziantep Universitesi,Islahiye Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Izzettin Guler
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Kadir Diler
Gaziantep Universitesi,Nurdagi Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Kamil Mencik
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi Kamil Pekaydin
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Kamil Bogac Iskender
Gaziantep Universitesi,Nurdagi Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Kenan Ercan
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Gida Isleme Bolumu,Ogretim Gorevlisi Kevser Tuba Ozkara Barut
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Kuntay Olcer
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Ogretim Gorevlisi Kubra Bozfirat
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Discilik Hizmetleri Bolumu,Ogretim Gorevlisi Kubra Nur Elelci
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Mahmut Tosun
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Ilahiyat Bolumu,Ogretim Gorevlisi Mahy Eddin Alahmad
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Maruf Nuri Durucu
Gaziantep Universitesi,Rektorluk,,Ogretim Gorevlisi Mehmet Akil
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Mehmet Aslan
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Mehmet Atilgan
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Mehmet Bostancieri
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Mehmet Erdem
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Mehmet Palabiyik
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Mehmet Pekmezci
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Hukuk Bolumu,Ogretim Gorevlisi Mehmet Ali Yuzbasioglu
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Mehmet Beyhan Bayik
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Muzigi Bolumu,Ogretim Gorevlisi Mehmet Emin Beyazcicek
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Mehmet Emin Ozcan
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Mehmet Emrah Sirinkaya
Gaziantep Universitesi,Rektorluk,Enformatik Bolumu,Ogretim Gorevlisi Mehmet Erdal Dayak
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Mehmet Ersin Akay
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Hukuk Bolumu,Ogretim Gorevlisi Mehmet Necmettin Kazanci
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Finans Bankacilik Ve Sigortacilik Bolumu,Ogretim Gorevlisi Mehmet Nur Celikaslan
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Melda Senel
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Saglik Bakim Hizmetleri Bolumu,Ogretim Gorevlisi Melek Sena Tarakcioglu
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Halk Oyunlari Bolumu,Ogretim Gorevlisi Meltem Oner
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Menekse Meric Avsar
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Merve Kaplan
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi Meryem Can
Gaziantep Universitesi,Turizm Ve Otelcilik Meslek Yuksekokulu,"Otel, Lokanta Ve Ikram Hizmetleri Bolumu",Ogretim Gorevlisi Meryem Nisa Kerkez
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Mesut Ozdinc
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Mirela Cristina Manea Gultekin
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Mithat Cagri Yildiz
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Mohamed Nouh
Gaziantep Universitesi,Azezi Islami Ilimler Fakultesi,,Ogretim Gorevlisi Moustafa Alshawi
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Muhammed Emin Yuksel
Gaziantep Universitesi,Islahiye Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Ogretim Gorevlisi Muhammed Murat Kankaya
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Pazarlama Ve Reklamcilik Bolumu,Ogretim Gorevlisi Muhammet Yusuf Cinkara
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Muharrem Balci
Gaziantep Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Ogretim Gorevlisi Murat Kilic
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Murat Ors
Gaziantep Universitesi,Turk Musikisi Devlet Konservatuvari,Turk Halk Oyunlari Bolumu,Ogretim Gorevlisi Murat Sonmez
Gaziantep Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Havacilik Ve Uzay Muhendisligi Bolumu,Ogretim Gorevlisi Murat Taflan
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Musa Yilmaz
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Mustafa Arslan
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Mustafa Balcin
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Mustafa Dere
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Ilahiyat Bolumu,Ogretim Gorevlisi Mustafa Nebhen
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Mustafa Ozel
Gaziantep Universitesi,Rektorluk,Turk Dili Bolumu,Ogretim Gorevlisi Mutlu Kaya
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Muvahhide Saridag
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Cocuk Bakimi Ve Genclik Hizmetleri Bolumu,Ogretim Gorevlisi Mujde Akgul
Gaziantep Universitesi,Araban Meslek Yuksekokulu,Veterinerlik Bolumu,Ogretim Gorevlisi Mursit Omur Koyuncu
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Naciye Irem Yikrik
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Nafiye Nur Mese
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Narin Alibekiroglu
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Ilahiyat Bolumu,Ogretim Gorevlisi Nathir Adas
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Nefise Ozlem Uckun
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Finans Bankacilik Ve Sigortacilik Bolumu,Ogretim Gorevlisi Nejla Binici Demir
Gaziantep Universitesi,Rektorluk,Turk Dili Bolumu,Ogretim Gorevlisi Nesibe Taskin
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Nesibe Elif Ecemis
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Neslihan Aybike Hokelekli
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Nese Agkurt
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Terapi Ve Rehabilitasyon Bolumu,Ogretim Gorevlisi Nese Tosun Cekic
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Nilhan Bayram
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Nilufer Evisen
Gaziantep Universitesi,Rektorluk,Beden Egitimi Ve Spor Bolumu,Ogretim Gorevlisi Noman Serhat Kandemirli
Gaziantep Universitesi,Rektorluk,Beden Egitimi Ve Spor Bolumu,Ogretim Gorevlisi Nurfer Ozdemir
Gaziantep Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Ogretim Gorevlisi Nuri Tuyluce
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Nuriye Hilaloglu
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Nurten Gunduz
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Oguz Balci
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Motorlu Araclar Ve Ulastirma Teknolojileri Bolumu,Ogretim Gorevlisi Okan Celik
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Olga Toker
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Pazarlama Ve Reklamcilik Bolumu,Ogretim Gorevlisi Orhan Kaplan
Gaziantep Universitesi,Azezi Islami Ilimler Fakultesi,Temel Islam Bilimleri Bolumu,Ogretim Gorevlisi Osama Zuaiter
Gaziantep Universitesi,Rektorluk,,Ogretim Gorevlisi Osman Aydin
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Okkes Oflaz
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Omer Uctu
Gaziantep Universitesi,Nurdagi Meslek Yuksekokulu,Park Ve Bahce Bitkileri Bolumu,Ogretim Gorevlisi Omer Faruk Gecesefa
Gaziantep Universitesi,Spor Bilimleri Fakultesi,Spor Yoneticiligi Bolumu,Ogretim Gorevlisi Omer Tarkan Tuzcuogullari
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Ogretim Gorevlisi Ozge Duren
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Ozge Ozdemir
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Finans Bankacilik Ve Sigortacilik Bolumu,Ogretim Gorevlisi Ozgur Yalcin
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Ozkan Bozoglan
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Ozkan Gokcek
Gaziantep Universitesi,Rektorluk,Beden Egitimi Ve Spor Bolumu,Ogretim Gorevlisi Ozlem Bozdal
Gaziantep Universitesi,Guzel Sanatlar Fakultesi,Resim Bolumu,Ogretim Gorevlisi Ozlem Coskun
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Discilik Hizmetleri Bolumu,Ogretim Gorevlisi (unvan:docent) Ozlem Isman
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Ozlem Ozen Tosun
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Oznur Akyilmaz
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Oznur Ozdinc
Gaziantep Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Discilik Hizmetleri Bolumu,Ogretim Gorevlisi Perya Pelin Ozsoyler Bozan
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Pinar Gokpinar
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Cocuk Bakimi Ve Genclik Hizmetleri Bolumu,Ogretim Gorevlisi Pinar Gun
Gaziantep Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Rabia Kulpu
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Recep Elaga
Gaziantep Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Recep Oz
Gaziantep Universitesi,Cerablus Meslek Yuksekokulu,Mulkiyet Koruma Ve Guvenlik Bolumu,Ogretim Gorevlisi Redwan Alslamat
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,El Sanatlari Bolumu,Ogretim Gorevlisi Remzi Oztekin
Gaziantep Universitesi,Rektorluk,,Ogretim Gorevlisi Revsan Sen
Gaziantep Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Ogretim Gorevlisi Reyhan Ozturkmen
Gaziantep Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Ogretim Gorevlisi Reyhan Ece Ari
Gaziantep Universitesi,Nizip Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Ridvan Sirin
Gaziantep Universitesi,Oguzeli Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Ogretim Gorevlisi Rustem Kocaoz
Gaziantep Universitesi,Naci Topcuoglu Meslek Yuksekokulu,"Tekstil, Giyim, Ayakkabi Ve Deri Bolumu",Ogretim Gorevlisi Sabiha Bakan
Gaziantep Universitesi,Nurdagi Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Ogretim Gorevlisi Salih Kavak
