University ,Faculty,Department,"Title, Name and Surname"
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Hakan Alkan
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Terapi Ve Rehabilitasyon Bolumu,Ogretim Gorevlisi Hasan Gercek
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Hasan Emre Ergun
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Ogretim Gorevlisi Irem Alacik Develioglu
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Ismail Piser
Kto Karatay Universitesi,Uygulamali Bilimler Yuksekokulu,Pilotaj Bolumu,Ogretim Gorevlisi Kamile Yasdiman
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Mehmet Aksoy
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Ogretim Gorevlisi Mehmet Ozbay
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Melahat Karadag
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Merve Akin
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Merve Ari
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Merve Askin Ceran
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Ic Mimarlik Bolumu,Ogretim Gorevlisi Merve Atmaca Cetinkaya
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Ogretim Gorevlisi Merve Yazar
Kto Karatay Universitesi,Karatay Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Mevlut Alper Kaya
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Muhammet Mustafa Akkan
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Dis Ticaret Bolumu,Ogretim Gorevlisi Muserref Arik
Kto Karatay Universitesi,Rektorluk,,Ogretim Gorevlisi Neslihan Tugba Kucukkoras
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Ozlem Akarcay Pervin
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Parisa Katiraei
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Rania Abdelhamid Mohamed Aly Zidan
Kto Karatay Universitesi,Rektorluk,,Ogretim Gorevlisi Saliha Cetinkaya
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Saniye Cali Kaya
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Ogretim Gorevlisi Sare Nur Kayacik
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Seda Yildirim
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Ulastirma Hizmetleri Bolumu,Ogretim Gorevlisi Serap Ertek
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Cocuk Bakimi Ve Genclik Hizmetleri Bolumu,Ogretim Gorevlisi Seyfettin Kurt
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Pazarlama Ve Reklamcilik Bolumu,Ogretim Gorevlisi Sumeyye Nur Kara
Kto Karatay Universitesi,Karatay Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Seyda Tekelioglu
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Seyma Kahveci
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Taha Fatih Ates
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Ogretim Gorevlisi Ugur Polat
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Makine Ve Metal Teknolojileri Bolumu,Ogretim Gorevlisi Umit Esra Ozcan
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Ogretim Gorevlisi Yasemin Kirlangic
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Yasin Buyuker
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Ogretim Gorevlisi Yasin Uslugil
Kto Karatay Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Ogretim Gorevlisi Yusuf Uysal
Kto Karatay Universitesi,Karatay Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Ogretim Gorevlisi Zeliha Alpsoy
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Arastirma Gorevlisi Abdullah Musevitoglu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Makine Muhendisligi Bolumu,Arastirma Gorevlisi Abdullah Ozkan
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Isletme Bolumu,Arastirma Gorevlisi Ahmet Akar
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Ebelik Bolumu,Arastirma Gorevlisi Aslihan Turan
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Cocuk Gelisimi Bolumu,Arastirma Gorevlisi Ayber Acar
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Arastirma Gorevlisi Ayca Yavuz
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Isletme Bolumu,Arastirma Gorevlisi Ayhan Akpinar
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Mimarlik Bolumu,Arastirma Gorevlisi Ayse Tuzun Guner
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyal Hizmet Bolumu,Arastirma Gorevlisi Ayse Nur Boz
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Arastirma Gorevlisi Aysegul Esdogan
Kto Karatay Universitesi,Uygulamali Bilimler Yuksekokulu,Pilotaj Bolumu,Arastirma Gorevlisi Aysenur Ciydem
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Arastirma Gorevlisi Aysenur Demir Kucukkoseler
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Lojistik Bolumu,Arastirma Gorevlisi Beyza Aksoy Mihoglu
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Arastirma Gorevlisi Beyza Oztas
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Arastirma Gorevlisi Burcu Turan
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyal Hizmet Bolumu,Arastirma Gorevlisi Busra Gurbuz
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Arastirma Gorevlisi Busra Ozcan
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Geleneksel Turk Sanatlari Bolumu,Arastirma Gorevlisi Busra Turkoz
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Mimarlik Bolumu,Arastirma Gorevlisi Busra Yilmaz Erdogan
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Arastirma Gorevlisi Ebrar Tulumenoglu
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Ecenur Sarikaya
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Elif Akinci
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Elif Dinler
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Arastirma Gorevlisi Elif Ildirar
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyoloji Bolumu,Arastirma Gorevlisi Emre Akturk
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Enerji Yonetimi Bolumu,Arastirma Gorevlisi Emre Guler
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Arastirma Gorevlisi Emre Sunay
Kto Karatay Universitesi,Uygulamali Bilimler Yuksekokulu,Pilotaj Bolumu,Arastirma Gorevlisi Enes Tilkici
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Arastirma Gorevlisi Esra Unal
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Arastirma Gorevlisi Fatma Ersoz
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Arastirma Gorevlisi Fatma Nur Turkoglu
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Arastirma Gorevlisi Fatma Zehra Erbayram
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Arastirma Gorevlisi Fatma Zehra Gumus Selek
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Grafik Tasarimi Bolumu,Arastirma Gorevlisi Fatmanur Aydogan
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Arastirma Gorevlisi Fatmatuz Zehra Gecimli
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Ic Mimarlik Bolumu,Arastirma Gorevlisi Gamze Varol
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Arastirma Gorevlisi Gizem Ozlem Yurtoglu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Mekatronik Muhendisligi Bolumu,Arastirma Gorevlisi Gokberk Ay
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Ic Mimarlik Bolumu,Arastirma Gorevlisi Gulnihal Ugur
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Islam Iktisadi Ve Finans Bolumu,Arastirma Gorevlisi Hasan Basri Alim
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Arastirma Gorevlisi Hatice Tugce Berberoglu
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Mimarlik Bolumu,Arastirma Gorevlisi Huriye Onal
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Huseyin Bulut
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Arastirma Gorevlisi Ibrahim Ari
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Arastirma Gorevlisi Ilayda Can
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Arastirma Gorevlisi Ilbilge Selcen Peker
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sigortacilik Ve Sosyal Guvenlik Bolumu,Arastirma Gorevlisi Isabet Ebru Yazicioglu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Makine Muhendisligi Bolumu,Arastirma Gorevlisi Kamil Ozpinar
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Arastirma Gorevlisi Kaniye Zeynep Caliskan Sak
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Enerji Yonetimi Bolumu,Arastirma Gorevlisi Leyla Bastan Toke
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Arastirma Gorevlisi Mehmet Kilinc
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Cocuk Gelisimi Bolumu,Arastirma Gorevlisi Merve Duymaz
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Lojistik Bolumu,Arastirma Gorevlisi Mine Uzumcuoglu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Arastirma Gorevlisi Muhammed Uzman
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Arastirma Gorevlisi Naciye Esra Koyuncu
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Arastirma Gorevlisi Nazim Sen
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Tarih Bolumu,Arastirma Gorevlisi Orhun Kusku
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Arastirma Gorevlisi Pinar Erdogan Sezgen
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Geleneksel Turk Sanatlari Bolumu,Arastirma Gorevlisi Raziye Yilmaz
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Arastirma Gorevlisi Sadrettin Sancioglu
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Arastirma Gorevlisi Saffet Cengiz
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sigortacilik Ve Sosyal Guvenlik Bolumu,Arastirma Gorevlisi Said Sami Sonmez
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Ic Mimarlik Bolumu,Arastirma Gorevlisi Selin Kilic Dede
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Islam Iktisadi Ve Finans Bolumu,Arastirma Gorevlisi Sinan Cimen
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Mekatronik Muhendisligi Bolumu,Arastirma Gorevlisi Sinan Ilgen
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyal Hizmet Bolumu,Arastirma Gorevlisi Sumeyye Aydogdu Kuzucu
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Arastirma Gorevlisi Sumeyye Ulusoy
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Seyma Ceylan
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Tarih Bolumu,Arastirma Gorevlisi Seyma Nur Altintas
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Iletisim Ve Tasarimi Bolumu,Arastirma Gorevlisi Tugce Ezgi Sahin
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Arastirma Gorevlisi Tunahan Cetinel
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Iletisim Ve Tasarimi Bolumu,Arastirma Gorevlisi Yunus Safak Kahraman
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Ic Mimarlik Bolumu,Arastirma Gorevlisi Zehra Toksozlu Karaca
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Arastirma Gorevlisi Zeliha Tuncer
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyal Hizmet Bolumu,Arastirma Gorevlisi Zeliha Ulutas
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Arastirma Gorevlisi Zeynep Gul Gunduz
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Abdulhamit Cakir
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Abdulkadir Cakir
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Abdulkerim Ilgun
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Iletisim Ve Tasarimi Bolumu,Doktor Ogretim Uyesi Abdurrahman Cihad Kayaduman
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Mekatronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Adem Yilmaz
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Ahmed Cavit Ziya
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sigortacilik Ve Sosyal Guvenlik Bolumu,Doktor Ogretim Uyesi Ahmet Atilgan
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Ahmet Celik
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Ahmet Sakir Demirtas
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Alaaddin Kiraz
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Ali Osman Cibikdiken
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Enerji Yonetimi Bolumu,Doktor Ogretim Uyesi Aysegul Uckun Ozkan
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Aytekin Celik
Kto Karatay Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Bahar Ozdemir
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi Bayram Sonmez Unuvar
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Bedia Gules
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyoloji Bolumu,Doktor Ogretim Uyesi Berkay Cetin
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Betul Hatipoglu Sahin
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Doktor Ogretim Uyesi Busra Alkan
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Ebelik Bolumu,Doktor Ogretim Uyesi Ceyhan Baran
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Dilek Guler
Kto Karatay Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Dilek Peker
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyoloji Bolumu,Doktor Ogretim Uyesi Done Ayhan
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Elif Gulbahce Mutlu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Mekatronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Emre Oflaz
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Emre Burak Ertus
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Mekatronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Erdi Gulbahce
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Esra Boz
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Esra Hancer Guleryuz
Kto Karatay Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Esra Sumlu
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Esra Uray
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Evre Yilmaz
Kto Karatay Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Fatih Yagbasan
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Ebelik Bolumu,Doktor Ogretim Uyesi Fatma Bay
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Fatma Ciftci
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi Fatma Gundogdu
Kto Karatay Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Fatma Kacar
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Enerji Yonetimi Bolumu,Doktor Ogretim Uyesi Fatma Didem Tuncez
Kto Karatay Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Fatma Mine Karaman
Kto Karatay Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Firat Korkmaz
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Figen Yilmaz
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Ebelik Bolumu,Doktor Ogretim Uyesi Fuat Demir
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Gamze Ekici
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Lojistik Bolumu,Doktor Ogretim Uyesi Gokce Bahar Gurbuzer
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Gulben Akcan
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Gulfidan Baser
Kto Karatay Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Gulsum Gonulalan
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Isletme Bolumu,Doktor Ogretim Uyesi Hafize Ufuk Korkmaz
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Halil Sevim
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Halil Ibrahim Dag
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Lojistik Bolumu,Doktor Ogretim Uyesi Hamide Selcuk
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Geleneksel Turk Sanatlari Bolumu,Doktor Ogretim Uyesi Hande Aysegul Ozdemir
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Isletme Bolumu,Doktor Ogretim Uyesi Hasan Fehmi Atasagun
Kto Karatay Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Hatice Balci
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hatice Nur Seflek
Kto Karatay Universitesi,Uygulamali Bilimler Yuksekokulu,Pilotaj Bolumu,Doktor Ogretim Uyesi Haydar Uyanik
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sigortacilik Ve Sosyal Guvenlik Bolumu,Doktor Ogretim Uyesi Hazal Duman Alptekin
Kto Karatay Universitesi,Saglik Bilimleri Fakultesi,Ebelik Bolumu,Doktor Ogretim Uyesi Hediye Karakoc
Kto Karatay Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Hikmet Tulen
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Grafik Tasarimi Bolumu,Doktor Ogretim Uyesi Hulya Karoglu
Kto Karatay Universitesi,Uygulamali Bilimler Yuksekokulu,Pilotaj Bolumu,Doktor Ogretim Uyesi Huseyin Alp
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Islam Iktisadi Ve Finans Bolumu,Doktor Ogretim Uyesi Huseyin Ergun
Kto Karatay Universitesi,Guzel Sanatlar Ve Tasarim Fakultesi,Geleneksel Turk Sanatlari Bolumu,Doktor Ogretim Uyesi Huseyin Oksuz
Kto Karatay Universitesi,Ticaret Ve Sanayi Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Doktor Ogretim Uyesi Huseyin Sakalak
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Ibrahim Onaran
Kto Karatay Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Sosyoloji Bolumu,Doktor Ogretim Uyesi Ilknur Ekiz Ataser
Kto Karatay Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Isa Kul
Kto Karatay Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Levent Sariyildiz
