University ,Faculty,Department,"Title, Name and Surname"
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Psikoloji Bolumu,Doktor Ogretim Uyesi Hatice Koc Kanca
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Hatice Yildiz
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi Havva Serim Toro
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Maliye Bolumu,Doktor Ogretim Uyesi Haydar Lutfu Ejder
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Hilal Barin
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Hilal Yazici
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Psikoloji Bolumu,Doktor Ogretim Uyesi Huri Gul Bayram Gulacti
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cografya Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hulya Yigit Ozudogru
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi (unvan:docent) Husnu Yucekaya
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cagdas Turk Lehceleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Ilaha Gurbanli
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Sigortacilik Bolumu,Doktor Ogretim Uyesi Isil Gurbuzer Yildirim
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Isil Kurnaz
Ankara Haci Bayram Veli Universitesi,Guzel Sanatlar Fakultesi,Gorsel Iletisim Tasarimi Bolumu,Doktor Ogretim Uyesi Iskin Ozbulduk Kilic
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cagdas Turk Lehceleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Ibrahim Atabey
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Ibrahim Yilmaz
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Ihsan Keles
Ankara Haci Bayram Veli Universitesi,Tapu Kadastro Yuksekokulu,Tapu Kadastro Bolumu,Doktor Ogretim Uyesi Ilkay Guler
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Kuyumculuk Ve Mucevher Tasarimi Bolumu,Doktor Ogretim Uyesi Ilknur Kamiloglu
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Irsat Sarialioglu
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ismail Sari
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Sigortacilik Bolumu,Doktor Ogretim Uyesi Kadir Ozer
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Kadir Ertac Celik
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Kamile Turkoglu Ustun
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Kibar Tas
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Korkut Uluc Isisag
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Ekonometri Bolumu,Doktor Ogretim Uyesi Kubra Cosar
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Kursat Tutar
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Arkeoloji Bolumu,Doktor Ogretim Uyesi Leyla Yorulmaz
Ankara Haci Bayram Veli Universitesi,Yabanci Diller Yuksekokulu,,Doktor Ogretim Uyesi Maiya Myrzabekova
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Mehmet Batuhan Ceken
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Matematik Bolumu,Doktor Ogretim Uyesi Melek Sofyalioglu Aksoy
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Kuyumculuk Ve Mucevher Tasarimi Bolumu,Doktor Ogretim Uyesi Meral Buyukyazici
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Merve Akbas
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi Merve Yalcinkaya
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Mesut Aslan
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Metin Celik
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Metin Ozkan
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Biyoloji Bolumu,Doktor Ogretim Uyesi Mihrican Balaban Zor
Ankara Haci Bayram Veli Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Miyase Yavuz Altintas
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sanat Tarihi Bolumu,Doktor Ogretim Uyesi Muhammet Gorur
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Maliye Bolumu,Doktor Ogretim Uyesi Muharrem Cakir
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi Muradiye Ates
Ankara Haci Bayram Veli Universitesi,Guzel Sanatlar Fakultesi,Kultur Varliklarini Koruma Ve Onarim Bolumu,Doktor Ogretim Uyesi Murat Cura
Ankara Haci Bayram Veli Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Doktor Ogretim Uyesi Murat Delibas
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Murat Erdogan
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Murat Ersoz
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Murat Saracli
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Mustafa Goksu
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Sermaye Piyasasi Bolumu,Doktor Ogretim Uyesi Mustafa Karakus
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Mustafa Sahin
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Mustafa Yeni
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Mustafa Alper Ener
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Mustafa Gokhan Bitmis
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Finans Ve Bankacilik Bolumu,Doktor Ogretim Uyesi Mucahit Burak Unluonen
Ankara Haci Bayram Veli Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Nargis Ozgen
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Kimya Bolumu,Doktor Ogretim Uyesi Necdet Saltek
Ankara Haci Bayram Veli Universitesi,Guzel Sanatlar Fakultesi,Temel Sanat Bilimleri Bolumu,Doktor Ogretim Uyesi Nesli Tugban Yaban
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Finans Ve Bankacilik Bolumu,Doktor Ogretim Uyesi Neslihan Burgaz
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Mutercim Ve Tercumanlik Bolumu,Doktor Ogretim Uyesi Nesrin Tekin Cetin
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi Nuran Halise Belet
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Nuray Tamir
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Oguz Kagan Bayrakdar
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Okan Guray Bulbul
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Kuyumculuk Ve Mucevher Tasarimi Bolumu,Doktor Ogretim Uyesi Orhan Dogru
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Finans Ve Bankacilik Bolumu,Doktor Ogretim Uyesi Orhon Can Dagtekin
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Osman Gazi Unal
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Omer Can Cevik
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Omer Faruk Kirmit
Ankara Haci Bayram Veli Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Omer Faruk Zararsiz
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi Omer Tanju Durusoy
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Ozge Arpaci
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Ozge Dinc Cavlak
Ankara Haci Bayram Veli Universitesi,Turk Muzigi Devlet Konservatuvari,Ses Egitimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ozge Sen Tuncel
Ankara Haci Bayram Veli Universitesi,Turk Muzigi Devlet Konservatuvari,Muzikoloji Bolumu,Doktor Ogretim Uyesi Ozge Can Kuntz
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Ozgem Tugce Gumus Boyaci
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Ozgur Guvenc
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Ticaret Ve Finansman Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ozlem Catli
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ramazan Boluk
Ankara Haci Bayram Veli Universitesi,Adalet Meslek Yuksekokulu,Hukuk Bolumu,Doktor Ogretim Uyesi Recep Kahraman
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cagdas Turk Lehceleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Recep Yurumez
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Reha Bayansar
Ankara Haci Bayram Veli Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Reyhan Erdogdu Basaran
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Ridvan Degirmenci
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Seramik Bolumu,Doktor Ogretim Uyesi Riza Tan Bugra Ozer
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Rustu Kaya
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi (unvan:docent) Safure Canturk
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Geleneksel Turk Sanatlari Bolumu,Doktor Ogretim Uyesi Saime Bilge Karaoz
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Salih Torun
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Moda Tasarimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Saliha Ozelmas Kahya
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Ekonometri Bolumu,Doktor Ogretim Uyesi Savas Gayaker
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Kimya Bolumu,Doktor Ogretim Uyesi Seda Cinar
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Serap Aki
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Doktor Ogretim Uyesi Sercan Dereli
Ankara Haci Bayram Veli Universitesi,Iletisim Fakultesi,Gazetecilik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Serhan Koyuncu
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Serhat Celal Birdal
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi Serra Sevde Hatipoglu
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sanat Tarihi Bolumu,Doktor Ogretim Uyesi Seyfi Baskan
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi Sitkican Saracoglu
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Finans Ve Bankacilik Bolumu,Doktor Ogretim Uyesi Sibel Bilgin
Ankara Haci Bayram Veli Universitesi,Turizm Fakultesi,Turizm Isletmeciligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Sinem Kunt
Ankara Haci Bayram Veli Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Sirel Golonu
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Suleyman Sidal
Ankara Haci Bayram Veli Universitesi,Turk Muzigi Devlet Konservatuvari,Calgi Egitimi Bolumu,Doktor Ogretim Uyesi Suleyman Baris Demirdirek
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Sumeyye Hilal Ucuncu
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Sahnaz Kocoglu
Ankara Haci Bayram Veli Universitesi,Iletisim Fakultesi,Gazetecilik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Seyda Kocak Kurt
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Taner Luleci
Ankara Haci Bayram Veli Universitesi,Lisansustu Egitim Enstitusu,Kadin Ve Aile Calismalari Anabilim Dali,Doktor Ogretim Uyesi (unvan:docent) Tuba Tokucoglu
Ankara Haci Bayram Veli Universitesi,Tapu Kadastro Yuksekokulu,Tapu Kadastro Bolumu,Doktor Ogretim Uyesi Tugba Memisoglu Baykal
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cagdas Turk Lehceleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Tugba Sarikaya Aksoy
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Halk Bilimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Tuna Yildiz
Ankara Haci Bayram Veli Universitesi,Sanat Ve Tasarim Fakultesi,Grafik Tasarimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Tutku Dilem Alpaslan
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi (unvan:docent) Tulin Cengiz
Ankara Haci Bayram Veli Universitesi,Finansal Bilimler Fakultesi,Sigortacilik Bolumu,Doktor Ogretim Uyesi Ufuk Kaya
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Arkeoloji Bolumu,Doktor Ogretim Uyesi Umut Kapuci
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Umit Katiranci
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Yalcin Murgul
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Yasemin Isik
Ankara Haci Bayram Veli Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Doktor Ogretim Uyesi Yasemin Ipek
Ankara Haci Bayram Veli Universitesi,Polatli Fen-edebiyat Fakultesi,Biyoloji Bolumu,Doktor Ogretim Uyesi Yavuz Kocak
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Antropoloji Bolumu,Doktor Ogretim Uyesi Yesim Dilek
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Yusuf Pustu
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi Yusuf Yalaniz
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Cagdas Turk Lehceleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Zeynep Aslan
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Zeynep Bahadir
Ankara Haci Bayram Veli Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Zeynep Hazar
Ankara Haci Bayram Veli Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Zeynep Yaroglu
Ankara Haci Bayram Veli Universitesi,Guzel Sanatlar Fakultesi,Fotograf Ve Video Bolumu,Doktor Ogretim Uyesi (unvan:docent) Zeynep Merve Sivgin Onsoy
Ankara Haci Bayram Veli Universitesi,Edebiyat Fakultesi,Turk Halk Bilimi Bolumu,Doktor Ogretim Uyesi Zeynep Safiye Baki Nalcioglu
Ankara Medipol Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Finansman Bolumu,Profesor Abuzer Pinar
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Bilgisayar Muhendisligi Bolumu,Profesor Ahmet Cosar
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ahmet Koc
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ahmet Zeki Sengil
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Profesor Alper Yildirim
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Biyomedikal Muhendisligi Bolumu,Profesor Arif Ankarali
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Arzu Ozsoy
Ankara Medipol Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Reklamcilik Bolumu,Profesor Asim Balci
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Asli Elif Gurbuz Usluel
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Endustri Muhendisligi Bolumu,Profesor Aydin Celen
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Burak Bilecenoglu
Ankara Medipol Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Profesor Cemile Mujde Atabey
Ankara Medipol Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Discilik Hizmetleri Bolumu,Profesor Ceren Gokmenoglu
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Deniz Erbas
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Dilek Guldemir
Ankara Medipol Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Profesor Elvan Kecelioglu
Ankara Medipol Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Profesor Ergin Ergul
Ankara Medipol Universitesi,Saglik Bilimleri Fakultesi,Dil Ve Konusma Terapisi Bolumu,Profesor Erol Belgin
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Ersi Kalfoglu
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Esra Aktepe Keskin
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ethem Gelir
Ankara Medipol Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Profesor Eylem Turan
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Fulya Ilcin Gonenc
Ankara Medipol Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Profesor Furkan Erol Karabekmez
Ankara Medipol Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Profesor Gulcan Harput
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Hakan Akan
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Hakan Boyunaga
Ankara Medipol Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Profesor Hakan Alpay Karasu
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Haluk Emiroglu
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Hasbi Erdem Diker
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Iskender Sinan Ozkavukcu
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Ismet Sayhan
Ankara Medipol Universitesi,Siyasal Bilgiler Fakultesi,Siyaset Bilimi Ve Uluslararasi Iliskiler Bolumu,Profesor Kudret Bulbul
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Mehmet Ali Erten
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Mehmet Cengiz Colakoglu
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Mehmet Tugrul Cabioglu
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Muhammed Fatih Usan
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Murat Demirel
Ankara Medipol Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Nesibe Kurt Konca
Ankara Medipol Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Profesor Nevin Sanlier
Ankara Medipol Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Neyhan Ergene
Ankara Medipol Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Psikoloji Bolumu,Profesor Nilhan Sezgin
Ankara Medipol Universitesi,"Iktisadi, Idari Ve Sosyal Bilimler Fakultesi",Uluslararasi Ticaret Ve Finansman Bolumu,Profesor Nurzahit Keskin
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Profesor Orhan Gazi
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Pinar Borman
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Semra Kara
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Serkan Simsek
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Seref Ulucan
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Bilgisayar Muhendisligi Bolumu,Profesor Tansel Ozyer
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Tolga Tolunay
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Umit Basar Semiz
Ankara Medipol Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Vahap Ozan Kotan
Ankara Medipol Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Yahya Cem Erbas
Ankara Medipol Universitesi,Muhendislik Ve Doga Bilimleri Fakultesi,Yapay Zeka Muhendisligi Bolumu,Docent Ahmet Ercan Topcu
