University,Faculty,Department,"Title, Name and Surname"
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Cagfer Karadas
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Canan Ersoy
Bursa Uludag Universitesi,Ziraat Fakultesi,Gida Muhendisligi Bolumu,Profesor Canan Ece Tamer
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Candan Demiroz Abakay
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Caner Mutlu
Bursa Uludag Universitesi,Veteriner Fakultesi,Veteriner Hekimligi Temel Bilimleri Bolumu,Profesor Cansel Guzin Ozguden Akkoc
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Sosyoloji Bolumu,Profesor Celalettin Yanik
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Celil Kiraz
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Profesor Cem Okan Tuncel
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Cengiz Akkaya
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Profesor Cengiz Alyilmaz
Bursa Uludag Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Profesor Cengiz Elmaci
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Cengiz Gebitekin
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Cengizhan Murathan
Bursa Uludag Universitesi,Veteriner Fakultesi,Veteriner Hekimligi Temel Bilimleri Bolumu,Profesor Cenk Aydin
Bursa Uludag Universitesi,Ziraat Fakultesi,Bahce Bitkileri Bolumu,Profesor Cevriye Mert
Bursa Uludag Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Profesor Cumhur Aydinalp
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Cuneyt Ozakin
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Cagatan Taskin
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Profesor Cetin Volkan Akyol
Bursa Uludag Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Profesor Cigdem Arslan
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Profesor Cigdem Aydin Koyuncu
Bursa Uludag Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Profesor Cigdem Elbek Cubukcu
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Cigdem Sevda Erer Ozbek
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Deger Alper
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Deniz Nak
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Deniz Sigirli
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Profesor Derda Kucukalp
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Arkeoloji Bolumu,Profesor Derya Sahin
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Derya Yesilbag
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Dilek Durak
Bursa Uludag Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Profesor Dilek Sezgin Memnun
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Dilek Yesilbursa
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Ebru Yalcin
Bursa Uludag Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Profesor Ekin Sucu
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Ekrem Kaya
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Biyoloji Bolumu,Profesor Elif Demirkan
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Elif Erzan Topcu
Bursa Uludag Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Toptan Ve Perakende Satis Bolumu,Profesor Elif Karakurt Tosun
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Elif Mogol
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Kimya Bolumu,Profesor Elif Tumay Ozer
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Elif Ulker Akyildiz
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Sanat Tarihi Bolumu,Profesor Elvan Topalli
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Emaad Hamdi Mohammed Muhanna
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Emel Bulbul Baskan
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Emel Yilmaz
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Emin Atasoy
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Emin Halis Akalin
Bursa Uludag Universitesi,Ziraat Fakultesi,Tarla Bitkileri Bolumu,Profesor Emine Budakli Carpici
Bursa Uludag Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Profesor Emine Ruyam Kucuksuleymanoglu
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Emre Sarandol
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Emrullah Yasar
Bursa Uludag Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Profesor Enes Yigit
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Engin Kennerman
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Profesor Enver Uysal
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Eray Alper
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Ercan Simsek
Bursa Uludag Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Profesor Erdal Emel
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Erdal Eren
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Erdem Cubukcu
Bursa Uludag Universitesi,Devlet Konservatuvari,Muzik Bolumu,Profesor Erdem Ozdemir
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Erdinc Erturk
Bursa Uludag Universitesi,Ziraat Fakultesi,Bahce Bitkileri Bolumu,Profesor Erdogan Barut
Bursa Uludag Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Profesor Erdogan Dilaveroglu
Bursa Uludag Universitesi,Egitim Fakultesi,Yabanci Diller Egitimi Bolumu,Profesor Erdogan Kartal
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Erdogan Sendemir
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Erhan Pulat
Bursa Uludag Universitesi,Egitim Fakultesi,Bilgisayar Ve Ogretim Teknolojileri Egitimi Bolumu,Profesor Erhan Sengel
Bursa Uludag Universitesi,Muhendislik Fakultesi,Tekstil Muhendisligi Bolumu,Profesor Erhan Kenan Ceven
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Ekonometri Bolumu,Profesor Erkan Isigicok
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Erkan Ozdemir
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Erkan Yaslioglu
Bursa Uludag Universitesi,Spor Bilimleri Fakultesi,Beden Egitimi Ve Spor Bolumu,Profesor Erkut Tutkun
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Erol Ogur
Bursa Uludag Universitesi,Devlet Konservatuvari,Muzik Bolumu,Profesor Ersen Varli
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Tarih Bolumu,Profesor Ersin Gulsoy
Bursa Uludag Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Profesor Ertugrul Aksoy
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Esen Iyigun
Bursa Uludag Universitesi,Egitim Fakultesi,Yabanci Diller Egitimi Bolumu,Profesor Esim Gursoy
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Esin Sogutlu Sari
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Esma Gur
Bursa Uludag Universitesi,Muhendislik Fakultesi,Tekstil Muhendisligi Bolumu,Profesor Esra Karaca
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Ethem Mutlu Temizel
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Fadil Ozyener
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Fadime Kavak
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Fahir Ozkalemkas
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Fahrettin Uysal
Bursa Uludag Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Profesor Fahri Vatansever
Bursa Uludag Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Profesor Fatih Cavdur
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Fatih Demirel
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Fatih Karpat
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Fatma Esen
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Fatma Nirgul Koksal
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Fatma Nur Kaya
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Fatma Olcay Topac
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Fatma Zehra Minbay
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Fehmi Ali Ildir
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ferah Budak Sener
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Biyoloji Bolumu,Profesor Ferda Ari
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Ferhat Ensar
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Ferhat Kurtulmus
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Profesor Ferhat Pirincci
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Profesor Ferudun Yilmaz
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Feyzi Tamgac
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Feza Karaer
Bursa Uludag Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Profesor Figen Akca
Bursa Uludag Universitesi,Veteriner Fakultesi,Besin-gida Hijyeni Ve Teknolojisi Bolumu,Profesor Figen Cetinkaya
Bursa Uludag Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Profesor Figen Kivilcim Corakbas
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Fikret Kasapoglu
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Maliye Bolumu,Profesor Filiz Giray
Bursa Uludag Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Profesor Filiz Senkal Sezer
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Felsefe Bolumu,Profesor Funda Gunsoy Turowski
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Profesor Fusun Cinar Altintas
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Biyoloji Bolumu,Profesor Gamze Yildiz
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Kimya Bolumu,Profesor Gani Koza
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Gizem Eker Sanli
Bursa Uludag Universitesi,Egitim Fakultesi,Guzel Sanatlar Egitimi Bolumu,Profesor Gonca Erim
Bursa Uludag Universitesi,Devlet Konservatuvari,Muzik Bolumu,Profesor Gokce Altay Artar
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Gokhan Ari
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Gokhan Gokalp
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Gokhan Goktalay
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Gokhan Ocakoglu
Bursa Uludag Universitesi,Muhendislik Fakultesi,Otomotiv Muhendisligi Bolumu,Profesor Gokhan Sevilgen
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Gokhan Soydan
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Gokhan Ekrem Ustun
Bursa Uludag Universitesi,Devlet Konservatuvari,Muzik Bolumu,Profesor Gorkem Calgan
Bursa Uludag Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Profesor Gul Kaleli Yilmaz
Bursa Uludag Universitesi,Veteriner Fakultesi,Besin-gida Hijyeni Ve Teknolojisi Bolumu,Profesor Gul Ece Soyutemiz
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Gulay Deniz
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Profesor Gulay Durmaz
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Gulnaz Mecitoglu
Bursa Uludag Universitesi,Mustafakemalpasa Meslek Yuksekokulu,Muhasebe Ve Vergi Bolumu,Profesor Gulsun Isseveroglu
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Gulsah Cecener
Bursa Uludag Universitesi,Mennan Pasinli Atcilik Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Profesor Gulsen Goncagul
Bursa Uludag Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Profesor Guray Salihoglu
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Biyoloji Bolumu,Profesor Gurcan Guleryuz
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Gurkan Uncu
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Gursel Savci
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Profesor Gursel Sonmez
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Guven Ozkaya
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Guzin Yesim Ozgenel
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Habib Umur
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Haci Mustafa Bakar
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Hakan Aydin
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Hakan Biricik
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Hakan Buyukcangaz
Bursa Uludag Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Profesor Hakan Celik
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Hakan Gur
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Hakan Kilicarslan
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Hakan Sagirkaya
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Hakan Salci
Bursa Uludag Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Profesor Hakan Soyut
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Hakan Ustuner
Bursa Uludag Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Profesor Hakan Tacattin Turker
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Hale Samli
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Halil Saglam
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Halil Unal
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Halil Ibrahim Cikriklar
Bursa Uludag Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Profesor Halit Aker
Bursa Uludag Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Profesor Haluk Basar
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Haluk Barbaros Oral
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Hamdi Necdet Karli
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Psikoloji Bolumu,Profesor Handan Can
Bursa Uludag Universitesi,Muhendislik Fakultesi,Otomotiv Muhendisligi Bolumu,Profesor Hande Guler Ozgul
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Harun Agca
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Hasan Batmaz
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Hasan Kocaeli
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Cografya Bolumu,Profesor Hasan Ozdemir
Bursa Uludag Universitesi,Ziraat Fakultesi,Tarim Ekonomisi Bolumu,Profesor Hasan Vural
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Tarih Bolumu,Profesor Hasan Basri Ocalan
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Profesor Hasan Huseyin Oruc
Bursa Uludag Universitesi,Veteriner Fakultesi,Veteriner Hekimligi Temel Bilimleri Bolumu,Profesor Hatice Erdost
Bursa Uludag Universitesi,Egitim Fakultesi,Guzel Sanatlar Egitimi Bolumu,Profesor Hatice Onuray Egilmez
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Profesor Hatice Sahin
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Hayrettin Kuscu
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Hayriye Saricaoglu
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Hidir Gencoglu
Bursa Uludag Universitesi,Teknik Bilimler Meslek Yuksekokulu,Elektrik Ve Enerji Bolumu,Profesor Hidir Selcuk Nogay
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Islam Tarihi Ve Sanatlari Bolumu,Profesor Hicabi Gulgen
Bursa Uludag Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Profesor Hicran Yildiz
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Biyoloji Bolumu,Profesor Hikmet Sami Yildirimhan
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Hilal Ozkan
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Profesor Hulya Akay
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Hulya Bilgin
Bursa Uludag Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Profesor Hulya Kartal
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Profesor Hulya Tas
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Huseyin Cihan
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Huseyin Gunday
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Huseyin Kahraman
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Huseyin Melek
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Fizik Bolumu,Profesor Huseyin Ovalioglu
Bursa Uludag Universitesi,Veteriner Fakultesi,Veteriner Hekimligi Temel Bilimleri Bolumu,Profesor Huseyin Yildiz
Bursa Uludag Universitesi,Muhendislik Fakultesi,Tekstil Muhendisligi Bolumu,Profesor Huseyin Aksel Eren
Bursa Uludag Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Profesor Huseyin Ediz Dalkilic
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Isik Senkaya Signak
Bursa Uludag Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Profesor Ibrahim Ak
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Profesor Ibrahim Canbolat
Bursa Uludag Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Profesor Ibrahim Cakmak
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Profesor Ibrahim Dogan
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Profesor Ibrahim Gurses
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Sosyoloji Bolumu,Profesor Ibrahim Keskin
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Arkeoloji Bolumu,Profesor Ibrahim Hakan Mert
Bursa Uludag Universitesi,Veteriner Fakultesi,Zootekni Ve Hayvan Besleme Bolumu,Profesor Ibrahim Ismet Turkmen
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ihsaniye Coskun
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Fizik Bolumu,Profesor Ilhan Tapan
Bursa Uludag Universitesi,Ziraat Fakultesi,Tarla Bitkileri Bolumu,Profesor Ilhan Turgut
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ilker Ercan
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Ilker Kilic
Bursa Uludag Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Profesor Ilknur Alibas
Bursa Uludag Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Profesor Ilknur Ari
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Calisma Ekonomisi Ve Endustri Iliskileri Bolumu,Profesor Ilknur Kilkis
Bursa Uludag Universitesi,Egitim Fakultesi,Yabanci Diller Egitimi Bolumu,Profesor Ilknur Savaskan
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Irfan Karagoz
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Irfan Kiristioglu
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Profesor Ismail Cetin
Bursa Uludag Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Profesor Ismail Filya
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Profesor Ismail Guler
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Profesor Ismail Saglam
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Maliye Bolumu,Profesor Ismail Tatlioglu
Bursa Uludag Universitesi,Egitim Fakultesi,Guzel Sanatlar Egitimi Bolumu,Profesor Ismail Tetikci
Bursa Uludag Universitesi,Ziraat Fakultesi,Bitki Koruma Bolumu,Profesor Ismail Alper Susurluk
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Ismail Naci Cangul
Bursa Uludag Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Profesor Ismet Yavascaoglu
Bursa Uludag Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Profesor Jale Eldeleklioglu
Bursa Uludag Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Profesor Kadir Cavdar
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Profesor Kadir Yesilbag
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Ekonometri Bolumu,Profesor Kadir Yasin Eryigit
Bursa Uludag Universitesi,Fen-edebiyat Fakultesi,Matematik Bolumu,Profesor Kadri Arslan
Bursa Uludag Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Profesor Kamil Tayfun Carli
Bursa Uludag Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Profesor Kamuran Recber
Bursa Uludag Universitesi,Ilahiyat Fakultesi,Felsefe Ve Din Bilimleri Bolumu,Profesor Kasim Kucukalp
Bursa Uludag Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Profesor Kazim Yoldas
